capabilityId,sourceId,unitCode,unitTitle,grade,semester,knowledgePointId,knowledgePointName,questionType,effectiveQuestionType,questionForm,questionFormLabel,patternGroupId,basePatternGroupId,patternSpecId,depthModes,contextModes,selectionModes,surfaceId,surfaceRouteId,surfaceStatus,generatorConsumer,validatorConsumer,contextLineage,htmlRouteId,pdfRouteId,defaultQuestionCount,declaredUiMaxQuestionCount,verifiedMaxQuestionCount,capacityEvidence,evidenceLevel,compatibilityPolicy,compatibilityStatus,normalizationEvidence
pgc_g5a_u04_5a04_586494a42d43d925,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_simplest_numerator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_5877d3581e902b39,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_simplest_denominator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_5e76d804e18c5250,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_common_denominator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_6160606c6f7138d4,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_unlike_fraction_compare,通分後比較異分母分數,NUMERIC,REPRESENTATION,unlike_fraction_compare,通分後比較異分母分數,pg_g5a_u04_unlike_fraction_compare_numeric,pg_g5a_u04_unlike_fraction_compare_numeric,ps_g5a_u04_unlike_fraction_compare_comparison_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g5a_u04_5a04_6cfebc743743ba40,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_simplest_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_757dd8bf3d27ce51,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_left_equivalent_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_77941ef06fb7dae5,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_simplest_numerator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_79dea1945d707527,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_divisibility_supported_reduction,利用整除規則約分,NUMERIC,NUMERIC,divisibility_reduction,利用整除規則約分,pg_g5a_u04_divisibility_supported_reduction_numeric,pg_g5a_u04_divisibility_supported_reduction_numeric,ps_g5a_u04_divisibility_supported_reduction_simplest_numerator_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_7d880d82e593c6dc,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_simplest_denominator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_8ad0026205d18e78,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_quotient_as_fraction_context,整數相除與平均分配的分數商,APPLICATION,APPLICATION,quotient_fraction_application,平均分配的分數商｜應用題,pg_g5a_u04_quotient_as_fraction_context_application,pg_g5a_u04_quotient_as_fraction_context_application,ps_g5a_u04_quotient_as_fraction_context_share_per_recipient_application,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_963319e60897bb4e,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_left_equivalent_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_9ae54d6f9c488853,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_left_equivalent_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_9d19d400d3cf7a2a,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_divisibility_supported_reduction,利用整除規則約分,NUMERIC,NUMERIC,divisibility_reduction,利用整除規則約分,pg_g5a_u04_divisibility_supported_reduction_numeric,pg_g5a_u04_divisibility_supported_reduction_numeric,ps_g5a_u04_divisibility_supported_reduction_common_factor_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_9dff6940f310d740,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_simplest_denominator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_a7625e5c9d28852f,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_common_denominator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_a93b010e7af21baa,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_quotient_as_fraction_context,整數相除與平均分配的分數商,NUMERIC,NUMERIC,quotient_as_fraction,整數相除的分數商｜數字題,pg_g5a_u04_quotient_as_fraction_context_numeric,pg_g5a_u04_quotient_as_fraction_context_numeric,ps_g5a_u04_quotient_as_fraction_context_share_per_recipient_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_aa76ac77af395ca0,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_right_equivalent_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_b34e3043d905658e,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_unlike_fraction_compare,通分後比較異分母分數,NUMERIC,REPRESENTATION,unlike_fraction_compare,通分後比較異分母分數,pg_g5a_u04_unlike_fraction_compare_numeric,pg_g5a_u04_unlike_fraction_compare_numeric,ps_g5a_u04_unlike_fraction_compare_comparison_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g5a_u04_5a04_bb4ff921cd8e3c38,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_right_equivalent_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_bf4f17764c8ef18f,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_common_denominator,通分,NUMERIC,NUMERIC,common_denominator,通分,pg_g5a_u04_common_denominator_numeric,pg_g5a_u04_common_denominator_numeric,ps_g5a_u04_common_denominator_common_denominator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_cc473c1b4c586a9d,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_common_factor_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_e02ef84315e9cd46,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_quotient_as_fraction_context,整數相除與平均分配的分數商,NUMERIC,NUMERIC,quotient_as_fraction,整數相除的分數商｜數字題,pg_g5a_u04_quotient_as_fraction_context_numeric,pg_g5a_u04_quotient_as_fraction_context_numeric,ps_g5a_u04_quotient_as_fraction_context_share_per_recipient_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_e28c8dd725a2e2ef,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_divisibility_supported_reduction,利用整除規則約分,NUMERIC,NUMERIC,divisibility_reduction,利用整除規則約分,pg_g5a_u04_divisibility_supported_reduction_numeric,pg_g5a_u04_divisibility_supported_reduction_numeric,ps_g5a_u04_divisibility_supported_reduction_simplest_numerator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_ebff50d1c85ddb0a,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_common_factor_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_ef0f1564118d74df,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_divisibility_supported_reduction,利用整除規則約分,NUMERIC,NUMERIC,divisibility_reduction,利用整除規則約分,pg_g5a_u04_divisibility_supported_reduction_numeric,pg_g5a_u04_divisibility_supported_reduction_numeric,ps_g5a_u04_divisibility_supported_reduction_simplest_numerator_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_fac5d3e6e4a3625b,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_expand_reduce_simplest,擴分、約分與最簡分數,NUMERIC,NUMERIC,fraction_simplification,擴分、約分與最簡分數,pg_g5a_u04_expand_reduce_simplest_numeric,pg_g5a_u04_expand_reduce_simplest_numeric,ps_g5a_u04_expand_reduce_simplest_common_factor_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g5a_u04_5a04_ff4092f8dc4c20e2,g5a_u04_5a04,5A-U04,擴分約分通分,5,upper,kp_g5a_u04_quotient_as_fraction_context,整數相除與平均分配的分數商,NUMERIC,NUMERIC,quotient_as_fraction,整數相除的分數商｜數字題,pg_g5a_u04_quotient_as_fraction_context_numeric,pg_g5a_u04_quotient_as_fraction_context_numeric,ps_g5a_u04_quotient_as_fraction_context_share_per_recipient_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice022_four_kp_fraction_successor,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
